"id","year","month","day","hour","minute","ws100","wdir100"
"2021-10-12 16:30:00",2021,10,12,16,30,"9.34","40.35"
"2021-10-12 16:40:00.000004",2021,10,12,16,40,"9.5","46.22"
"2021-10-12 16:49:59.999999",2021,10,12,16,49,"9.93","48.49"
"2021-10-12 17:00:00.000003",2021,10,12,17,0,"9.61","44.54"
"2021-10-12 17:09:59.999998",2021,10,12,17,9,"9.25","46.89"
"2021-10-12 17:20:00.000002",2021,10,12,17,20,"8.81","49.81"
"2021-10-12 17:29:59.999997",2021,10,12,17,29,"9.22","46.35"
"2021-10-12 17:40:00.000001",2021,10,12,17,40,"9.95","47.48"
"2021-10-12 17:49:59.999996",2021,10,12,17,49,"8.93","47.55"
"2021-10-12 18:00:00",2021,10,12,18,0,"9.98","51.76"
"2021-10-12 18:10:00.000004",2021,10,12,18,10,"10.29","49.85"
"2021-10-12 18:19:59.999999",2021,10,12,18,19,"9.07","54.31"
"2021-10-12 18:30:00.000003",2021,10,12,18,30,"9.35","52.11"
"2021-10-12 18:39:59.999998",2021,10,12,18,39,"9.22","55.24"
"2021-10-12 18:50:00.000002",2021,10,12,18,50,"8.62","56.11"
"2021-10-12 18:59:59.999997",2021,10,12,18,59,"9.72","58.14"
"2021-10-12 19:10:00.000001",2021,10,12,19,10,"10.26","56.63"
"2021-10-12 19:19:59.999996",2021,10,12,19,19,"9.33","57.94"
"2021-10-12 19:30:00",2021,10,12,19,30,"11.21","60.02"
"2021-10-12 19:40:00.000004",2021,10,12,19,40,"10.78","63.5"
"2021-10-12 19:49:59.999999",2021,10,12,19,49,"11.19","61.13"
"2021-10-12 20:00:00.000003",2021,10,12,20,0,"11.26","60.77"
"2021-10-12 20:09:59.999998",2021,10,12,20,9,"9.38","60.41"
"2021-10-12 20:20:00.000002",2021,10,12,20,20,"10.19","62.99"
"2021-10-12 20:29:59.999997",2021,10,12,20,29,"10.62","60.71"
"2021-10-12 20:40:00.000001",2021,10,12,20,40,"9.67","62.37"
"2021-10-12 20:49:59.999996",2021,10,12,20,49,"10.96","60.11"
"2021-10-12 21:00:00",2021,10,12,21,0,"11.84","62.46"
"2021-10-12 21:10:00.000004",2021,10,12,21,10,"12.05","62.15"
"2021-10-12 21:19:59.999999",2021,10,12,21,19,"11.09","61.46"
"2021-10-12 21:30:00.000003",2021,10,12,21,30,"12.76","63.47"
"2021-10-12 21:39:59.999998",2021,10,12,21,39,"11.57","65.11"
"2021-10-12 21:50:00.000002",2021,10,12,21,50,"11.38","67.12"
"2021-10-12 21:59:59.999997",2021,10,12,21,59,"12.06","61.97"
"2021-10-12 22:10:00.000001",2021,10,12,22,10,"12.52","63.25"
"2021-10-12 22:19:59.999996",2021,10,12,22,19,"13.08","65.21"
"2021-10-12 22:30:00",2021,10,12,22,30,"12.95","63.88"
"2021-10-12 22:40:00.000004",2021,10,12,22,40,"11.96","65.31"
"2021-10-12 22:49:59.999999",2021,10,12,22,49,"12.7","67.2"
"2021-10-12 23:00:00.000003",2021,10,12,23,0,"13.17","64.47"
"2021-10-12 23:09:59.999998",2021,10,12,23,9,"11.64","67.65"
"2021-10-12 23:20:00.000002",2021,10,12,23,20,"11.4","70.05"
"2021-10-12 23:29:59.999997",2021,10,12,23,29,"11.79","66.57"
"2021-10-12 23:40:00.000001",2021,10,12,23,40,"10.63","65.41"
"2021-10-12 23:49:59.999996",2021,10,12,23,49,"9.88","63.56"
"2021-10-13 00:00:00",2021,10,13,0,0,"11.6","67.93"
"2021-10-13 00:10:00.000004",2021,10,13,0,10,"11.25","67.32"
"2021-10-13 00:19:59.999999",2021,10,13,0,19,"11.48","63.7"
"2021-10-13 00:30:00.000003",2021,10,13,0,30,"10.38","64.82"
"2021-10-13 00:39:59.999998",2021,10,13,0,39,"11.2","63.67"
"2021-10-13 00:50:00.000002",2021,10,13,0,50,"11.86","67.87"
"2021-10-13 00:59:59.999997",2021,10,13,0,59,"11.66","68.21"
"2021-10-13 01:10:00.000001",2021,10,13,1,10,"10.76","65.62"
"2021-10-13 01:19:59.999996",2021,10,13,1,19,"11.18","65.36"
"2021-10-13 01:30:00",2021,10,13,1,30,"12.81","67.72"
"2021-10-13 01:40:00.000004",2021,10,13,1,40,"10.82","68.17"
"2021-10-13 01:49:59.999999",2021,10,13,1,49,"11.16","70.23"
"2021-10-13 02:00:00.000003",2021,10,13,2,0,"10.54","66.91"
"2021-10-13 02:09:59.999998",2021,10,13,2,9,"11.8","67.45"
"2021-10-13 02:20:00.000002",2021,10,13,2,20,"10.56","65.91"
"2021-10-13 02:29:59.999997",2021,10,13,2,29,"12.47","68.97"
"2021-10-13 02:40:00.000001",2021,10,13,2,40,"11.64","68.08"
"2021-10-13 02:49:59.999996",2021,10,13,2,49,"10.85","67.66"
"2021-10-13 03:00:00",2021,10,13,3,0,"11.7","67.89"
"2021-10-13 03:10:00.000004",2021,10,13,3,10,"10.14","67.94"
"2021-10-13 03:19:59.999999",2021,10,13,3,19,"10.71","69.03"
"2021-10-13 03:30:00.000003",2021,10,13,3,30,"11.19","69.94"
"2021-10-13 03:39:59.999998",2021,10,13,3,39,"11.61","70.51"
"2021-10-13 03:50:00.000002",2021,10,13,3,50,"11.18","70.36"
"2021-10-13 03:59:59.999997",2021,10,13,3,59,"10.64","71.66"
"2021-10-13 04:10:00.000001",2021,10,13,4,10,"10.26","71.68"
"2021-10-13 04:19:59.999996",2021,10,13,4,19,"11.5","73.89"
"2021-10-13 04:30:00",2021,10,13,4,30,"10.76","70"
"2021-10-13 04:40:00.000004",2021,10,13,4,40,"10.78","71.47"
"2021-10-13 04:49:59.999999",2021,10,13,4,49,"11.01","67.04"
"2021-10-13 05:00:00.000003",2021,10,13,5,0,"11.32","72.2"
"2021-10-13 05:09:59.999998",2021,10,13,5,9,"11.09","69.96"
"2021-10-13 05:20:00.000002",2021,10,13,5,20,"9.16","71.88"
"2021-10-13 05:29:59.999997",2021,10,13,5,29,"9","74.41"
"2021-10-13 05:40:00.000001",2021,10,13,5,40,"6.8","83.97"
"2021-10-13 05:49:59.999996",2021,10,13,5,49,"6.12","87.67"
"2021-10-13 06:00:00",2021,10,13,6,0,"6.31","97.48"
"2021-10-13 06:10:00.000004",2021,10,13,6,10,"6.28","96.22"
"2021-10-13 06:19:59.999999",2021,10,13,6,19,"6.37","94.25"
"2021-10-13 06:30:00.000003",2021,10,13,6,30,"5.44","90.43"
"2021-10-13 06:39:59.999998",2021,10,13,6,39,"6.81","89.38"
"2021-10-13 06:50:00.000002",2021,10,13,6,50,"6.62","87.65"
"2021-10-13 06:59:59.999997",2021,10,13,6,59,"7.02","83.26"
"2021-10-13 07:10:00.000001",2021,10,13,7,10,"8.12","90.09"
"2021-10-13 07:19:59.999996",2021,10,13,7,19,"8.25","88.53"
"2021-10-13 07:30:00",2021,10,13,7,30,"8.7","86.94"
"2021-10-13 07:40:00.000004",2021,10,13,7,40,"8.53","85.91"
"2021-10-13 07:49:59.999999",2021,10,13,7,49,"8.6","83.55"
"2021-10-13 08:00:00.000003",2021,10,13,8,0,"9.73","79.41"
"2021-10-13 08:09:59.999998",2021,10,13,8,9,"9.87","81.06"
"2021-10-13 08:20:00.000002",2021,10,13,8,20,"10.25","77.51"
"2021-10-13 08:29:59.999997",2021,10,13,8,29,"11.3","79.9"
"2021-10-13 08:40:00.000001",2021,10,13,8,40,"10.35","82.37"
"2021-10-13 08:49:59.999996",2021,10,13,8,49,"11.63","82.82"
"2021-10-13 09:00:00",2021,10,13,9,0,"11.75","81"
"2021-10-13 09:10:00.000004",2021,10,13,9,10,"9.55","78.1"
"2021-10-13 09:19:59.999999",2021,10,13,9,19,"11.13","74.53"
"2021-10-13 09:30:00.000003",2021,10,13,9,30,"11.19","77.43"
"2021-10-13 09:39:59.999998",2021,10,13,9,39,"10.1","69.94"
"2021-10-13 09:50:00.000002",2021,10,13,9,50,"10.45","70.59"
"2021-10-13 09:59:59.999997",2021,10,13,9,59,"11.33","67.03"
"2021-10-13 10:10:00.000001",2021,10,13,10,10,"10.81","67.13"
"2021-10-13 10:19:59.999996",2021,10,13,10,19,"11.33","76.39"
"2021-10-13 10:30:00",2021,10,13,10,30,"10.41","68.19"
"2021-10-13 10:40:00.000004",2021,10,13,10,40,"11.14","67.51"
"2021-10-13 10:49:59.999999",2021,10,13,10,49,"9.74","66.9"
"2021-10-13 11:00:00.000003",2021,10,13,11,0,"10.78","65.04"
"2021-10-13 11:09:59.999998",2021,10,13,11,9,"11.07","71.99"
"2021-10-13 11:20:00.000002",2021,10,13,11,20,"10.66","68.26"
"2021-10-13 11:29:59.999997",2021,10,13,11,29,"11.96","61.57"
"2021-10-13 11:40:00.000001",2021,10,13,11,40,"11.33","73.5"
"2021-10-13 11:49:59.999996",2021,10,13,11,49,"11.6","67.44"
"2021-10-13 12:00:00",2021,10,13,12,0,"10.79","64.13"
"2021-10-13 12:10:00.000004",2021,10,13,12,10,"12.32","62.82"
"2021-10-13 12:19:59.999999",2021,10,13,12,19,"10.79","60.25"
"2021-10-13 12:30:00.000003",2021,10,13,12,30,"11.31","63.41"
"2021-10-13 12:39:59.999998",2021,10,13,12,39,"11.15","55.42"
"2021-10-13 12:50:00.000002",2021,10,13,12,50,"11.22","63.61"
"2021-10-13 12:59:59.999997",2021,10,13,12,59,"11.06","56.99"
"2021-10-13 13:10:00.000001",2021,10,13,13,10,"10.94","60.6"
"2021-10-13 13:19:59.999996",2021,10,13,13,19,"10.09","58.35"
"2021-10-13 13:30:00",2021,10,13,13,30,"10.31","43.8"
"2021-10-13 13:40:00.000004",2021,10,13,13,40,"10.38","48.8"
"2021-10-13 13:49:59.999999",2021,10,13,13,49,"9.94","52.2"
"2021-10-13 14:00:00.000003",2021,10,13,14,0,"10.37","51.39"
"2021-10-13 14:09:59.999998",2021,10,13,14,9,"10.57","55.57"
"2021-10-13 14:20:00.000002",2021,10,13,14,20,"10.39","44.45"
"2021-10-13 14:29:59.999997",2021,10,13,14,29,"10.66","52.76"
"2021-10-13 14:40:00.000001",2021,10,13,14,40,"10.19","47.57"
"2021-10-13 14:49:59.999996",2021,10,13,14,49,"10.64","53.18"
"2021-10-13 15:00:00",2021,10,13,15,0,"10.63","54.98"
"2021-10-13 15:10:00.000004",2021,10,13,15,10,"9.94","50.52"
"2021-10-13 15:19:59.999999",2021,10,13,15,19,"10.11","48.94"
"2021-10-13 15:30:00.000003",2021,10,13,15,30,"9.79","57.21"
"2021-10-13 15:39:59.999998",2021,10,13,15,39,"10.32","48.5"
"2021-10-13 15:50:00.000002",2021,10,13,15,50,"11.08","57.63"
"2021-10-13 15:59:59.999997",2021,10,13,15,59,"9.54","53.35"
"2021-10-13 16:10:00.000001",2021,10,13,16,10,"9.65","54.34"
"2021-10-13 16:19:59.999996",2021,10,13,16,19,"10.24","50.21"
"2021-10-13 16:30:00",2021,10,13,16,30,"9.61","58.87"
"2021-10-13 16:40:00.000004",2021,10,13,16,40,"9.28","46.77"
"2021-10-13 16:49:59.999999",2021,10,13,16,49,"9.58","52.73"
"2021-10-13 17:00:00.000003",2021,10,13,17,0,"9.2","57.77"
"2021-10-13 17:09:59.999998",2021,10,13,17,9,"8.55","52.99"
"2021-10-13 17:20:00.000002",2021,10,13,17,20,"8.68","50.31"
"2021-10-13 17:29:59.999997",2021,10,13,17,29,"8.6","48.93"
"2021-10-13 17:40:00.000001",2021,10,13,17,40,"9.44","53.03"
"2021-10-13 17:49:59.999996",2021,10,13,17,49,"9.23","51.9"
"2021-10-13 18:00:00",2021,10,13,18,0,"8.84","51.2"
"2021-10-13 18:10:00.000004",2021,10,13,18,10,"9.05","50.71"
"2021-10-13 18:19:59.999999",2021,10,13,18,19,"9.06","52.27"
"2021-10-13 18:30:00.000003",2021,10,13,18,30,"9.2","50.93"
"2021-10-13 18:39:59.999998",2021,10,13,18,39,"9.76","53.09"
"2021-10-13 18:50:00.000002",2021,10,13,18,50,"9.21","51.99"
"2021-10-13 18:59:59.999997",2021,10,13,18,59,"9.95","53.77"
"2021-10-13 19:10:00.000001",2021,10,13,19,10,"9.78","51.46"
"2021-10-13 19:19:59.999996",2021,10,13,19,19,"8.7","54.42"
"2021-10-13 19:30:00",2021,10,13,19,30,"9.31","54.25"
"2021-10-13 19:40:00.000004",2021,10,13,19,40,"9.03","53.9"
"2021-10-13 19:49:59.999999",2021,10,13,19,49,"9.62","54.02"
"2021-10-13 20:00:00.000003",2021,10,13,20,0,"9.69","54.48"
"2021-10-13 20:09:59.999998",2021,10,13,20,9,"8.48","54.26"
"2021-10-13 20:20:00.000002",2021,10,13,20,20,"9.13","57.9"
"2021-10-13 20:29:59.999997",2021,10,13,20,29,"8.81","55.32"
"2021-10-13 20:40:00.000001",2021,10,13,20,40,"9.32","54.71"
"2021-10-13 20:49:59.999996",2021,10,13,20,49,"9.94","57.85"
"2021-10-13 21:00:00",2021,10,13,21,0,"10.44","57.4"
"2021-10-13 21:19:59.999999",2021,10,13,21,19,"10.53","56.17"
"2021-10-13 21:30:00.000003",2021,10,13,21,30,"11.1","58.51"
"2021-10-13 21:39:59.999998",2021,10,13,21,39,"11.25","59.35"
"2021-10-13 21:50:00.000002",2021,10,13,21,50,"10.57","59.39"
"2021-10-13 21:59:59.999997",2021,10,13,21,59,"10.35","59.25"
"2021-10-13 22:10:00.000001",2021,10,13,22,10,"10.72","57.45"
"2021-10-13 22:19:59.999996",2021,10,13,22,19,"10.72","57.36"
"2021-10-13 22:30:00",2021,10,13,22,30,"10.29","58.01"
"2021-10-13 22:40:00.000004",2021,10,13,22,40,"10.29","54.28"
"2021-10-13 22:49:59.999999",2021,10,13,22,49,"10.49","59.09"
"2021-10-13 23:00:00.000003",2021,10,13,23,0,"9.93","60.06"
"2021-10-13 23:09:59.999998",2021,10,13,23,9,"11.03","57.87"
"2021-10-13 23:20:00.000002",2021,10,13,23,20,"11.03","60.74"
"2021-10-13 23:29:59.999997",2021,10,13,23,29,"10.9","60.95"
"2021-10-13 23:40:00.000001",2021,10,13,23,40,"10.28","58.47"
"2021-10-13 23:49:59.999996",2021,10,13,23,49,"10.98","59.22"
"2021-10-14 00:00:00",2021,10,14,0,0,"11.96","57.98"
"2021-10-14 00:10:00.000004",2021,10,14,0,10,"11.06","61.62"
"2021-10-14 00:19:59.999999",2021,10,14,0,19,"10.84","60.58"
"2021-10-14 00:30:00.000003",2021,10,14,0,30,"11.05","60.06"
"2021-10-14 00:39:59.999998",2021,10,14,0,39,"10.52","60.57"
"2021-10-14 00:50:00.000002",2021,10,14,0,50,"9.9","63.11"
"2021-10-14 00:59:59.999997",2021,10,14,0,59,"11.27","65"
"2021-10-14 01:10:00.000001",2021,10,14,1,10,"10.97","64.03"
"2021-10-14 01:19:59.999996",2021,10,14,1,19,"10.16","66.88"
"2021-10-14 01:30:00",2021,10,14,1,30,"10.21","65.51"
"2021-10-14 01:40:00.000004",2021,10,14,1,40,"11.79","66.95"
"2021-10-14 01:49:59.999999",2021,10,14,1,49,"10.47","62"
"2021-10-14 02:00:00.000003",2021,10,14,2,0,"11.32","63.68"
"2021-10-14 02:09:59.999998",2021,10,14,2,9,"10.79","62.98"
"2021-10-14 02:20:00.000002",2021,10,14,2,20,"10.3","64.18"
"2021-10-14 02:29:59.999997",2021,10,14,2,29,"11.32","66.24"
"2021-10-14 02:40:00.000001",2021,10,14,2,40,"10.74","63.68"
"2021-10-14 02:49:59.999996",2021,10,14,2,49,"10.37","65.89"
"2021-10-14 03:00:00",2021,10,14,3,0,"11.37","67.04"
"2021-10-14 03:10:00.000004",2021,10,14,3,10,"11.08","67.84"
"2021-10-14 03:19:59.999999",2021,10,14,3,19,"11.03","70.81"
"2021-10-14 03:30:00.000003",2021,10,14,3,30,"10.51","69.87"
"2021-10-14 03:39:59.999998",2021,10,14,3,39,"10.91","72.36"
"2021-10-14 03:50:00.000002",2021,10,14,3,50,"11.95","68.89"
"2021-10-14 03:59:59.999997",2021,10,14,3,59,"12.44","71.02"
"2021-10-14 04:10:00.000001",2021,10,14,4,10,"11.42","70.25"
"2021-10-14 04:19:59.999996",2021,10,14,4,19,"10.51","70.44"
"2021-10-14 04:30:00",2021,10,14,4,30,"11.56","72.46"
"2021-10-14 04:40:00.000004",2021,10,14,4,40,"9.79","75.41"
"2021-10-14 04:49:59.999999",2021,10,14,4,49,"6.93","81.15"
"2021-10-14 05:00:00.000003",2021,10,14,5,0,"6.29","92.94"
"2021-10-14 05:09:59.999998",2021,10,14,5,9,"6.19","96.03"
"2021-10-14 05:20:00.000002",2021,10,14,5,20,"6.63","91.28"
"2021-10-14 05:29:59.999997",2021,10,14,5,29,"6.52","84.71"
"2021-10-14 05:40:00.000001",2021,10,14,5,40,"7.01","80.81"
"2021-10-14 05:49:59.999996",2021,10,14,5,49,"7.55","76.51"
"2021-10-14 06:00:00",2021,10,14,6,0,"8.05","81.52"
"2021-10-14 06:10:00.000004",2021,10,14,6,10,"8.38","76.74"
"2021-10-14 06:19:59.999999",2021,10,14,6,19,"8.46","79.39"
"2021-10-14 06:30:00.000003",2021,10,14,6,30,"10.44","72.57"
"2021-10-14 06:39:59.999998",2021,10,14,6,39,"10.57","72.58"
"2021-10-14 06:50:00.000002",2021,10,14,6,50,"9.92","75.5"
"2021-10-14 06:59:59.999997",2021,10,14,6,59,"10.28","75.27"
"2021-10-14 07:10:00.000001",2021,10,14,7,10,"9.64","74.3"
"2021-10-14 07:19:59.999996",2021,10,14,7,19,"10.75","73.87"
"2021-10-14 07:30:00",2021,10,14,7,30,"11.6","77.02"
"2021-10-14 07:40:00.000004",2021,10,14,7,40,"11.25","79.47"
"2021-10-14 07:49:59.999999",2021,10,14,7,49,"11.53","79.47"
"2021-10-14 08:00:00.000003",2021,10,14,8,0,"12.42","81.23"
"2021-10-14 08:09:59.999998",2021,10,14,8,9,"11.03","79.1"
"2021-10-14 08:20:00.000002",2021,10,14,8,20,"11.83","76.75"
"2021-10-14 08:29:59.999997",2021,10,14,8,29,"11.4","75.76"
"2021-10-14 08:40:00.000001",2021,10,14,8,40,"11.28","76.05"
"2021-10-14 08:49:59.999996",2021,10,14,8,49,"11.7","77.19"
"2021-10-14 09:00:00",2021,10,14,9,0,"11.53","78.06"
"2021-10-14 09:10:00.000004",2021,10,14,9,10,"12.06","76.7"
"2021-10-14 09:19:59.999999",2021,10,14,9,19,"12.7","75.58"
"2021-10-14 09:30:00.000003",2021,10,14,9,30,"12.5","74.63"
"2021-10-14 09:39:59.999998",2021,10,14,9,39,"12.23","76.53"
"2021-10-14 09:50:00.000002",2021,10,14,9,50,"11.25","74.42"
"2021-10-14 09:59:59.999997",2021,10,14,9,59,"10.63","70.5"
"2021-10-14 10:10:00.000001",2021,10,14,10,10,"11.36","74.15"
"2021-10-14 10:19:59.999996",2021,10,14,10,19,"11.57","71.99"
"2021-10-14 10:40:00.000004",2021,10,14,10,40,"11.78","68.4"
"2021-10-14 10:49:59.999999",2021,10,14,10,49,"11.17","70.88"
"2021-10-14 11:00:00.000003",2021,10,14,11,0,"11.77","67.53"
"2021-10-14 11:09:59.999998",2021,10,14,11,9,"12.59","76.78"
"2021-10-14 11:20:00.000002",2021,10,14,11,20,"12.4","64.92"
"2021-10-14 11:29:59.999997",2021,10,14,11,29,"11.94","61.7"
"2021-10-14 11:40:00.000001",2021,10,14,11,40,"11.79","61.39"
"2021-10-14 11:49:59.999996",2021,10,14,11,49,"12.27","56.65"
"2021-10-14 12:00:00",2021,10,14,12,0,"12.3","54.93"
"2021-10-14 12:10:00.000004",2021,10,14,12,10,"12.05","54.12"
"2021-10-14 12:19:59.999999",2021,10,14,12,19,"12.1","52.86"
"2021-10-14 12:30:00.000003",2021,10,14,12,30,"11.24","52.27"
"2021-10-14 12:39:59.999998",2021,10,14,12,39,"11.54","50.56"
"2021-10-14 12:50:00.000002",2021,10,14,12,50,"11.77","45.5"
"2021-10-14 12:59:59.999997",2021,10,14,12,59,"11.51","44.4"
"2021-10-14 13:10:00.000001",2021,10,14,13,10,"10.57","42.48"
"2021-10-14 13:19:59.999996",2021,10,14,13,19,"10.74","41.97"
"2021-10-14 13:30:00",2021,10,14,13,30,"11.24","46.69"
"2021-10-14 13:40:00.000004",2021,10,14,13,40,"10.29","48.26"
"2021-10-14 13:49:59.999999",2021,10,14,13,49,"10.36","45.54"
"2021-10-14 14:00:00.000003",2021,10,14,14,0,"11.01","46.64"
"2021-10-14 14:09:59.999998",2021,10,14,14,9,"10.34","42.77"
"2021-10-14 14:20:00.000002",2021,10,14,14,20,"10.19","37.91"
"2021-10-14 14:29:59.999997",2021,10,14,14,29,"10.44","55"
"2021-10-14 14:40:00.000001",2021,10,14,14,40,"9.82","45.81"
"2021-10-14 14:49:59.999996",2021,10,14,14,49,"10.08","48.83"
"2021-10-14 15:00:00",2021,10,14,15,0,"9.73","48.62"
"2021-10-14 15:10:00.000004",2021,10,14,15,10,"9.92","45.36"
"2021-10-14 15:19:59.999999",2021,10,14,15,19,"10.18","42.32"
"2021-10-14 15:30:00.000003",2021,10,14,15,30,"9.42","42.86"
"2021-10-14 15:39:59.999998",2021,10,14,15,39,"9.97","44.73"
"2021-10-14 15:50:00.000002",2021,10,14,15,50,"9.97","41.37"
"2021-10-14 15:59:59.999997",2021,10,14,15,59,"10.26","50.72"
"2021-10-14 16:10:00.000001",2021,10,14,16,10,"10.07","46.68"
"2021-10-14 16:19:59.999996",2021,10,14,16,19,"9.68","50.89"
"2021-10-14 16:30:00",2021,10,14,16,30,"10.02","54.45"
"2021-10-14 16:40:00.000004",2021,10,14,16,40,"9.61","48.89"
"2021-10-14 16:49:59.999999",2021,10,14,16,49,"9.49","47.94"
"2021-10-14 17:00:00.000003",2021,10,14,17,0,"8.9","49.82"
"2021-10-14 17:09:59.999998",2021,10,14,17,9,"8.2","49.05"
"2021-10-14 17:20:00.000002",2021,10,14,17,20,"8.43","44.56"
"2021-10-14 17:29:59.999997",2021,10,14,17,29,"8.84","44.93"
"2021-10-14 17:40:00.000001",2021,10,14,17,40,"8.34","47.33"
"2021-10-14 17:49:59.999996",2021,10,14,17,49,"7.92","47.51"
"2021-10-14 18:00:00",2021,10,14,18,0,"7.25","45.24"
"2021-10-14 18:10:00.000004",2021,10,14,18,10,"6.44","46.54"
"2021-10-14 18:19:59.999999",2021,10,14,18,19,"7.41","45.7"
"2021-10-14 18:30:00.000003",2021,10,14,18,30,"7.67","46.06"
"2021-10-14 18:39:59.999998",2021,10,14,18,39,"8.39","48.65"
"2021-10-14 18:50:00.000002",2021,10,14,18,50,"7.79","50.06"
"2021-10-14 18:59:59.999997",2021,10,14,18,59,"8.04","54.45"
"2021-10-14 19:10:00.000001",2021,10,14,19,10,"8.02","54.76"
"2021-10-14 19:19:59.999996",2021,10,14,19,19,"9.31","55.15"
"2021-10-14 19:30:00",2021,10,14,19,30,"8.48","54.01"
"2021-10-14 19:40:00.000004",2021,10,14,19,40,"8.87","56.1"
"2021-10-14 19:49:59.999999",2021,10,14,19,49,"9.15","54.69"
"2021-10-14 20:00:00.000003",2021,10,14,20,0,"9.6","51.21"
"2021-10-14 20:09:59.999998",2021,10,14,20,9,"10.01","53.84"
"2021-10-14 20:20:00.000002",2021,10,14,20,20,"8.82","56.16"
"2021-10-14 20:29:59.999997",2021,10,14,20,29,"9.53","52.63"
"2021-10-14 20:40:00.000001",2021,10,14,20,40,"10.24","50.06"
"2021-10-14 20:49:59.999996",2021,10,14,20,49,"9.88","50.28"
"2021-10-14 21:00:00",2021,10,14,21,0,"11.31","52.79"
"2021-10-14 21:10:00.000004",2021,10,14,21,10,"10.37","51.6"
"2021-10-14 21:19:59.999999",2021,10,14,21,19,"9.17","49.82"
"2021-10-14 21:30:00.000003",2021,10,14,21,30,"10.12","52.45"
"2021-10-14 21:39:59.999998",2021,10,14,21,39,"9.73","51.91"
"2021-10-14 21:50:00.000002",2021,10,14,21,50,"10.05","53.75"
"2021-10-14 21:59:59.999997",2021,10,14,21,59,"10.01","49.79"
"2021-10-14 22:10:00.000001",2021,10,14,22,10,"10.31","49.68"
"2021-10-14 22:19:59.999996",2021,10,14,22,19,"9.9","50.58"
"2021-10-14 22:30:00",2021,10,14,22,30,"9.04","55.78"
"2021-10-14 22:40:00.000004",2021,10,14,22,40,"9.15","53.79"
"2021-10-14 22:49:59.999999",2021,10,14,22,49,"9.4","55.98"
"2021-10-14 23:00:00.000003",2021,10,14,23,0,"9.16","56.12"
"2021-10-14 23:09:59.999998",2021,10,14,23,9,"9.02","56.29"
"2021-10-14 23:20:00.000002",2021,10,14,23,20,"9.89","56.61"
"2021-10-14 23:29:59.999997",2021,10,14,23,29,"9.23","53.55"
"2021-10-14 23:40:00.000001",2021,10,14,23,40,"9.04","55.95"
"2021-10-14 23:49:59.999996",2021,10,14,23,49,"8.62","58.12"
"2021-10-15 00:00:00",2021,10,15,0,0,"9.34","57.35"
"2021-10-15 00:10:00.000004",2021,10,15,0,10,"9.91","58.35"
"2021-10-15 00:19:59.999999",2021,10,15,0,19,"9.03","59.85"
"2021-10-15 00:30:00.000003",2021,10,15,0,30,"9.73","58.66"
"2021-10-15 00:39:59.999998",2021,10,15,0,39,"9.73","57.44"
"2021-10-15 00:50:00.000002",2021,10,15,0,50,"9.82","60.35"
"2021-10-15 00:59:59.999997",2021,10,15,0,59,"9.31","61.88"
"2021-10-15 01:10:00.000001",2021,10,15,1,10,"9.18","58.15"
"2021-10-15 01:19:59.999996",2021,10,15,1,19,"9.7","62.96"
"2021-10-15 01:30:00",2021,10,15,1,30,"10.01","63.12"
"2021-10-15 01:40:00.000004",2021,10,15,1,40,"9.53","65.49"
"2021-10-15 02:00:00.000003",2021,10,15,2,0,"9.07","67.16"
"2021-10-15 02:09:59.999998",2021,10,15,2,9,"9.41","74.52"
"2021-10-15 02:20:00.000002",2021,10,15,2,20,"9.63","72.38"
"2021-10-15 02:29:59.999997",2021,10,15,2,29,"10.57","68.97"
"2021-10-15 02:40:00.000001",2021,10,15,2,40,"11.81","69.77"
"2021-10-15 02:49:59.999996",2021,10,15,2,49,"10.74","70.45"
"2021-10-15 03:00:00",2021,10,15,3,0,"11.57","72.26"
"2021-10-15 03:10:00.000004",2021,10,15,3,10,"10.69","70.77"
"2021-10-15 03:19:59.999999",2021,10,15,3,19,"11.1","74.12"
"2021-10-15 03:30:00.000003",2021,10,15,3,30,"11.83","71.53"
"2021-10-15 03:39:59.999998",2021,10,15,3,39,"10.86","71.31"
"2021-10-15 03:50:00.000002",2021,10,15,3,50,"12.47","69.45"
"2021-10-15 03:59:59.999997",2021,10,15,3,59,"11.81","72.21"
"2021-10-15 04:10:00.000001",2021,10,15,4,10,"9.27","85.35"
"2021-10-15 04:19:59.999996",2021,10,15,4,19,"9.14","85"
"2021-10-15 04:30:00",2021,10,15,4,30,"8.89","82.26"
"2021-10-15 04:40:00.000004",2021,10,15,4,40,"9.41","82.87"
"2021-10-15 04:49:59.999999",2021,10,15,4,49,"8.97","82.06"
"2021-10-15 05:00:00.000003",2021,10,15,5,0,"8.64","83.77"
"2021-10-15 05:09:59.999998",2021,10,15,5,9,"8.43","87.18"
"2021-10-15 05:20:00.000002",2021,10,15,5,20,"8.89","89.26"
"2021-10-15 05:29:59.999997",2021,10,15,5,29,"10.07","84.73"
"2021-10-15 05:40:00.000001",2021,10,15,5,40,"10.2","83.93"
"2021-10-15 05:49:59.999996",2021,10,15,5,49,"10.21","85.54"
"2021-10-15 06:00:00",2021,10,15,6,0,"8.94","85.26"
"2021-10-15 06:10:00.000004",2021,10,15,6,10,"8.87","87.28"
"2021-10-15 06:19:59.999999",2021,10,15,6,19,"9.88","86.29"
"2021-10-15 06:30:00.000003",2021,10,15,6,30,"10.28","89.92"
"2021-10-15 06:39:59.999998",2021,10,15,6,39,"8.79","88.52"
